voxel_idx,n_eff,k_opp,k_conc,p_opp,p_conc,bold_median,dcmr_median,bold_mean,dcmr_mean
1647,37,16,21,0.4324324324324324,0.5675675675675675,-0.32755482,-1.0448544,-0.44497636,-0.39031944
1649,37,11,26,0.2972972972972973,0.7027027027027027,-0.41044268,-14.223961,-0.6346512,-10.7533455
1651,37,14,23,0.3783783783783784,0.6216216216216216,0.30033207,2.828866,0.5400044,5.4506817
1652,37,15,22,0.4054054054054054,0.5945945945945946,0.21570423,3.1234272,0.5119838,5.1027
1653,37,13,24,0.3513513513513513,0.6486486486486487,0.20182326,1.5744525,0.40931195,4.766526
1662,37,18,19,0.4864864864864865,0.5135135135135135,-0.25829896,4.4927373,-0.56730384,2.0666847
1665,37,23,14,0.6216216216216216,0.3783783783783784,-0.17271912,4.578748,-0.31723896,3.3175483
1666,37,22,15,0.5945945945945946,0.4054054054054054,-0.3640006,3.5089414,-0.51545316,2.7508924
1667,37,24,13,0.6486486486486487,0.3513513513513513,-0.3172988,3.395378,-0.4467417,2.6522071
1668,37,21,16,0.5675675675675675,0.4324324324324324,-0.23357745,5.3328424,-0.28966275,2.9552631
1669,37,20,17,0.5405405405405406,0.4594594594594595,-0.23618817,4.7670465,-0.34236097,2.808041
1670,37,18,19,0.4864864864864865,0.5135135135135135,-0.26834822,3.402995,-0.47231105,3.380014
1671,37,15,22,0.4054054054054054,0.5945945945945946,-0.237785,1.150283,-0.48346317,1.9014926
1673,37,17,20,0.4594594594594595,0.5405405405405406,0.39780575,4.466112,0.6480559,4.7670345
1674,37,16,21,0.4324324324324324,0.5675675675675675,0.34294903,5.3987293,0.49929553,4.291391
1675,37,18,19,0.4864864864864865,0.5135135135135135,0.42410392,4.718031,0.5105151,4.248011
1676,37,15,22,0.4054054054054054,0.5945945945945946,0.21810806,2.8135307,0.29545033,4.651216
1686,37,21,16,0.5675675675675675,0.4324324324324324,-0.16179243,3.9908395,-0.31867194,3.4564743
1687,37,19,18,0.5135135135135135,0.4864864864864865,-0.17819276,4.3199954,-0.2885291,3.6308024
1688,37,22,15,0.5945945945945946,0.4054054054054054,-0.24676213,3.6732087,-0.30550468,3.6411922
1689,37,21,16,0.5675675675675675,0.4324324324324324,-0.19640619,5.67624,-0.41991508,3.4211223
1691,37,16,21,0.4324324324324324,0.5675675675675675,-0.29522985,1.6333288,-0.35238767,2.4183824
1692,37,14,23,0.3783783783783784,0.6216216216216216,-0.46997404,-1.2902552,-0.55082756,2.7023394
1695,37,13,24,0.3513513513513513,0.6486486486486487,0.3198384,3.963658,0.49592853,4.4502907
1696,37,19,18,0.5135135135135135,0.4864864864864865,0.61021197,3.7325265,0.49481356,3.9889069
1708,37,23,14,0.6216216216216216,0.3783783783783784,-0.3600012,3.2747068,-0.38296095,1.9225202
1709,37,23,14,0.6216216216216216,0.3783783783783784,-0.1490162,3.9644523,-0.18189806,2.9566665
1710,37,26,11,0.7027027027027027,0.2972972972972973,-0.17585135,2.364613,-0.257575,2.7619376
1711,37,22,15,0.5945945945945946,0.4054054054054054,-0.16774908,2.164914,-0.30890617,2.6296556
1712,37,18,19,0.4864864864864865,0.5135135135135135,-0.20583409,2.1401427,-0.35610062,2.6308239
1713,37,22,15,0.5945945945945946,0.4054054054054054,-0.36983392,1.2220622,-0.47920102,2.4693434
1731,37,22,15,0.5945945945945946,0.4054054054054054,-0.2683537,2.631928,-0.3332005,2.956977
1751,37,24,13,0.6486486486486487,0.3513513513513513,-0.27859384,4.6371403,-0.29611495,3.5060723
1755,37,21,16,0.5675675675675675,0.4324324324324324,1.276617,3.5586355,1.75291,6.0463457
1762,37,25,12,0.6756756756756757,0.3243243243243243,-0.3393239,4.4567933,-0.37303963,4.7890387
1785,37,20,17,0.5405405405405406,0.4594594594594595,-0.26624852,1.2430825,-0.37240934,1.9390265
1794,37,22,15,0.5945945945945946,0.4054054054054054,-0.31046593,5.317857,-0.29044917,6.0429544
1807,37,18,19,0.4864864864864865,0.5135135135135135,-0.3160593,0.9634061,-0.44632363,2.6276221
1810,37,24,13,0.6486486486486487,0.3513513513513513,-0.35197592,7.043708,-0.2264705,8.069905
1820,37,14,23,0.3783783783783784,0.6216216216216216,-0.36894727,4.174264,-0.37138876,1.0536616
1834,37,19,18,0.5135135135135135,0.4864864864864865,-0.15569672,0.71244675,-0.24724288,1.613115
1837,37,13,24,0.3513513513513513,0.6486486486486487,-0.36612266,-1.1891803,-0.36027914,1.3050691
1839,37,18,19,0.4864864864864865,0.5135135135135135,-0.28560466,-0.27722397,-0.30760235,1.9666346
1840,37,16,21,0.4324324324324324,0.5675675675675675,-0.36632246,2.0346131,-0.5070515,2.1647446
1841,37,19,18,0.5135135135135135,0.4864864864864865,-0.4388742,7.4051266,-0.49593925,4.099958
1842,37,19,18,0.5135135135135135,0.4864864864864865,-0.33442056,9.347964,-0.25276434,7.1484885
1854,37,16,21,0.4324324324324324,0.5675675675675675,-0.37615895,-1.6978908,-0.36597455,1.6366087
1855,37,24,13,0.6486486486486487,0.3513513513513513,-0.21003759,11.924192,-0.25894937,9.270706
1857,37,21,16,0.5675675675675675,0.4324324324324324,-0.29182667,8.802346,-0.31419638,10.004058
1885,37,20,17,0.5405405405405406,0.4594594594594595,-0.3359413,0.9859684,-0.5536676,2.761788
1886,37,24,13,0.6486486486486487,0.3513513513513513,-0.40750152,2.631612,-0.7009709,4.807869
1887,37,24,13,0.6486486486486487,0.3513513513513513,-0.24537325,5.865977,-0.35369986,6.927168
1891,37,27,10,0.7297297297297297,0.2702702702702703,-0.302543,8.590658,-0.22628152,9.093631
1892,37,22,15,0.5945945945945946,0.4054054054054054,-0.13284,6.5824046,-0.19099,8.643072
1908,37,21,16,0.5675675675675675,0.4324324324324324,-0.222856,5.268414,-0.26692918,2.83112
1927,37,23,14,0.6216216216216216,0.3783783783783784,-0.3666183,-0.05985962,-0.54412615,0.84636223
1928,37,24,13,0.6486486486486487,0.3513513513513513,-0.3576547,1.8656918,-0.3324986,1.3959268
1929,37,24,13,0.6486486486486487,0.3513513513513513,-0.21980718,4.474269,-0.39428177,2.6758885
1930,37,20,17,0.5405405405405406,0.4594594594594595,-0.31733316,4.5942464,-0.4350683,3.2225106
1942,37,20,17,0.5405405405405406,0.4594594594594595,-0.3599972,3.7199395,-0.3811449,0.75862354
1956,37,21,16,0.5675675675675675,0.4324324324324324,-0.299327,1.6502335,-0.47540665,1.8957211
1957,37,22,15,0.5945945945945946,0.4054054054054054,-0.33549628,1.9506999,-0.39557582,1.8284389
1958,37,26,11,0.7027027027027027,0.2972972972972973,-0.28510195,3.6968987,-0.29448983,1.5059422
1967,37,24,13,0.6486486486486487,0.3513513513513513,-0.40152586,2.4203079,-0.598018,3.2886798
1974,37,18,19,0.4864864864864865,0.5135135135135135,-0.3015718,-0.25010794,-0.3592808,0.38808185
1975,37,19,18,0.5135135135135135,0.4864864864864865,-0.29018995,-1.6351761,-0.4621868,0.11798666
1987,37,21,16,0.5675675675675675,0.4324324324324324,-0.4023247,6.7899017,-0.70341367,9.981568
1992,37,23,14,0.6216216216216216,0.3783783783783784,-0.17692421,3.3363655,-0.29546565,0.65398103
1994,37,21,16,0.5675675675675675,0.4324324324324324,-0.20857972,-2.4537666,-0.2809235,-0.7149216
2006,37,20,17,0.5405405405405406,0.4594594594594595,-0.30030948,6.742518,-0.4549499,8.024408
2030,37,19,18,0.5135135135135135,0.4864864864864865,-0.6841995,1.6872327,-0.729754,3.8118117
2068,37,22,15,0.5945945945945946,0.4054054054054054,-0.2275914,8.483497,-0.47290003,11.222278
2071,37,22,15,0.5945945945945946,0.4054054054054054,-0.45243862,1.0716007,-0.76034683,0.5162214
2073,37,22,15,0.5945945945945946,0.4054054054054054,-0.32657138,0.35056317,-0.4728667,1.0233032
2083,37,22,15,0.5945945945945946,0.4054054054054054,-0.4481789,6.5728745,-0.8022243,8.017679
2087,37,20,17,0.5405405405405406,0.4594594594594595,-0.44402438,-0.18785377,-0.79209954,0.68422747
2088,37,21,16,0.5675675675675675,0.4324324324324324,-0.23913516,-1.4638481,-0.39336324,1.3791852
2125,37,20,17,0.5405405405405406,0.4594594594594595,-0.7321588,3.5643685,-0.5760066,1.4693415
2126,37,19,18,0.5135135135135135,0.4864864864864865,-0.49489653,2.1203823,-0.64735806,0.50727576
2140,37,18,19,0.4864864864864865,0.5135135135135135,-0.50434315,1.7634406,-0.8939017,0.7331144
2183,37,13,24,0.3513513513513513,0.6486486486486487,-0.5960151,-9.486166,-1.1066338,-8.64263
2190,37,22,15,0.5945945945945946,0.4054054054054054,-0.5985694,-3.138968,-0.8432226,-4.105295
2192,37,11,26,0.2972972972972973,0.7027027027027027,-0.6912062,-10.121168,-0.6211615,-9.799953
2193,37,10,27,0.2702702702702703,0.7297297297297297,-0.62093484,-15.275172,-0.63006103,-13.553597
2194,37,10,27,0.2702702702702703,0.7297297297297297,-0.57053924,-11.455072,-0.719659,-13.707906
2195,37,12,25,0.3243243243243243,0.6756756756756757,-0.5821508,-12.515692,-0.7262221,-11.39598
2196,37,10,27,0.2702702702702703,0.7297297297297297,-0.5193861,-12.1218195,-0.8454226,-10.929943
2197,37,11,26,0.2972972972972973,0.7027027027027027,-0.98286253,-10.512396,-1.0761178,-13.462744
2206,37,19,18,0.5135135135135135,0.4864864864864865,-0.34408432,-1.6034954,-0.4862162,-0.79590553
2207,37,20,17,0.5405405405405406,0.4594594594594595,-0.390854,-3.5953712,-0.6925332,-2.5666156
2209,37,14,23,0.3783783783783784,0.6216216216216216,-0.3752089,-3.513132,-0.67384464,-4.054766
2210,37,14,23,0.3783783783783784,0.6216216216216216,-0.45582598,-5.059246,-0.6116651,-4.0020156
2211,37,16,21,0.4324324324324324,0.5675675675675675,-0.56610024,-6.4778953,-0.63179,-5.3889413
2212,37,14,23,0.3783783783783784,0.6216216216216216,-0.48479477,-5.9812427,-0.61697376,-6.519362
2213,37,11,26,0.2972972972972973,0.7027027027027027,-0.5808345,-6.596985,-0.7169388,-5.955576
2214,37,17,20,0.4594594594594595,0.5405405405405406,-0.6871886,-7.416137,-0.8218484,-5.684214
2215,37,13,24,0.3513513513513513,0.6486486486486487,-0.88237274,-6.633858,-0.9327445,-9.281689
2223,37,21,16,0.5675675675675675,0.4324324324324324,-0.28292084,-3.6534307,-0.27080402,-2.0448692
2224,37,21,16,0.5675675675675675,0.4324324324324324,-0.29811502,1.6922523,-0.4025228,-0.17243452
2225,37,24,13,0.6486486486486487,0.3513513513513513,-0.28012347,-1.4132555,-0.3642803,0.13749301
2228,37,19,18,0.5135135135135135,0.4864864864864865,-0.3745135,-3.29241,-0.47143388,-2.5503473
2229,37,18,19,0.4864864864864865,0.5135135135135135,-0.54195964,-2.4782882,-0.6552366,-2.2146099
2230,37,20,17,0.5405405405405406,0.4594594594594595,-0.63685274,-1.5727154,-0.66622216,-2.3217778
2231,37,16,21,0.4324324324324324,0.5675675675675675,-0.3828998,-2.6209493,-0.5576645,-2.3832386
2232,37,16,21,0.4324324324324324,0.5675675675675675,-0.44067144,-0.8248212,-0.7283029,-1.6355311
2233,37,20,17,0.5405405405405406,0.4594594594594595,-0.5435983,-0.4789356,-0.7924407,-1.5885595
2234,37,20,17,0.5405405405405406,0.4594594594594595,-0.5224112,0.17968734,-0.63940775,-2.4632668
2235,37,13,24,0.3513513513513513,0.6486486486486487,-0.5398467,-6.7124453,-0.61603177,-3.623162
2236,37,14,23,0.3783783783783784,0.6216216216216216,-0.66565585,-8.027131,-1.0197867,-7.9445577
2237,37,9,28,0.2432432432432432,0.7567567567567568,-1.1161728,-8.554029,-1.3231623,-12.794852
2238,37,13,24,0.3513513513513513,0.6486486486486487,-1.0242269,-8.4835615,-1.390574,-14.939576
2251,37,14,23,0.3783783783783784,0.6216216216216216,-0.48547995,-0.7633418,-0.5620972,-1.0677403
2252,37,19,18,0.5135135135135135,0.4864864864864865,-0.4713586,0.5557283,-0.67795134,-1.1182665
2253,37,18,19,0.4864864864864865,0.5135135135135135,-0.36514091,0.30528674,-0.57806724,-0.6328936
2255,37,20,17,0.5405405405405406,0.4594594594594595,-0.44570112,1.8513646,-0.58566153,0.6829479
2256,37,20,17,0.5405405405405406,0.4594594594594595,-0.40998524,-0.73209447,-0.49153683,0.13043338
2258,37,14,23,0.3783783783783784,0.6216216216216216,-0.39053538,-3.1961393,-0.58750546,-2.531296
2259,37,13,24,0.3513513513513513,0.6486486486486487,-0.47562015,-1.4394193,-0.8337883,-4.4643826
2260,37,12,25,0.3243243243243243,0.6756756756756757,-0.58875096,-5.9775143,-0.8351984,-6.720044
2261,37,13,24,0.3513513513513513,0.6486486486486487,-0.7510369,-13.645001,-0.75493026,-11.374447
2275,37,19,18,0.5135135135135135,0.4864864864864865,-0.33558905,1.9282135,-0.50391585,-0.24480234
2276,37,20,17,0.5405405405405406,0.4594594594594595,-0.30617282,2.021079,-0.6323282,-0.16411504
2277,37,23,14,0.6216216216216216,0.3783783783783784,-0.30427933,2.122959,-0.49693453,0.44885123
2279,37,24,13,0.6486486486486487,0.3513513513513513,-0.34861887,1.8566052,-0.41526863,0.85481644
2280,37,24,13,0.6486486486486487,0.3513513513513513,-0.2803516,0.88087547,-0.4540168,0.63339007
2281,37,23,14,0.6216216216216216,0.3783783783783784,-0.49208996,0.29587674,-0.5083521,-1.5435222
2283,37,14,23,0.3783783783783784,0.6216216216216216,-0.8022516,-8.972898,-1.0595988,-6.3088403
2286,37,11,26,0.2972972972972973,0.7027027027027027,0.28910452,1.5027213,0.41635558,3.4586499
2287,37,17,20,0.4594594594594595,0.5405405405405406,0.42612427,1.2821499,0.3382549,2.8914773
2290,37,22,15,0.5945945945945946,0.4054054054054054,-0.29124266,0.5776449,-0.33482766,0.011543344
2292,37,16,21,0.4324324324324324,0.5675675675675675,-0.20681787,-1.1761608,-0.35399503,0.7150247
2293,37,20,17,0.5405405405405406,0.4594594594594595,-0.24289154,2.0994475,-0.41367045,0.78992635
2298,37,14,23,0.3783783783783784,0.6216216216216216,-0.53747284,-4.3151503,-0.6898746,-3.629751
2299,37,14,23,0.3783783783783784,0.6216216216216216,-0.57886577,-5.7467756,-0.9293347,-6.477737
2301,37,14,23,0.3783783783783784,0.6216216216216216,0.24978179,5.164498,0.3806927,4.9261837
2304,37,21,16,0.5675675675675675,0.4324324324324324,0.16541663,1.4023093,0.29838282,3.0877306
2308,37,17,20,0.4594594594594595,0.5405405405405406,-0.19733807,2.3729575,-0.45838192,1.2451494
2310,37,15,22,0.4054054054054054,0.5945945945945946,-0.17135713,2.9912508,-0.24835825,2.0188591
2311,37,19,18,0.5135135135135135,0.4864864864864865,-0.33232906,1.1618037,-0.34722343,1.8090802
2312,37,20,17,0.5405405405405406,0.4594594594594595,-0.2650065,-2.4696412,-0.27363235,0.83483964
2313,37,17,20,0.4594594594594595,0.5405405405405406,-0.26305938,-3.0515404,-0.41803032,0.3488589
2314,37,13,24,0.3513513513513513,0.6486486486486487,-0.4833098,-3.866699,-0.689289,0.025785934
2327,37,19,18,0.5135135135135135,0.4864864864864865,-0.22399506,2.0223906,-0.486765,1.1033951
2328,37,20,17,0.5405405405405406,0.4594594594594595,-0.21571663,1.8782264,-0.47020176,1.7037624
2329,37,26,11,0.7027027027027027,0.2972972972972973,-0.42139965,5.0646563,-0.43689,3.6443832
2330,37,20,17,0.5405405405405406,0.4594594594594595,-0.31026107,4.6384053,-0.46601534,2.9867961
2331,37,18,19,0.4864864864864865,0.5135135135135135,-0.35489696,5.649417,-0.38566348,3.0530195
2332,37,17,20,0.4594594594594595,0.5405405405405406,-0.33933872,5.6461134,-0.3936318,3.7942023
2333,37,22,15,0.5945945945945946,0.4054054054054054,-0.3476572,4.24431,-0.4178178,4.080035
2334,37,19,18,0.5135135135135135,0.4864864864864865,-0.43575686,3.7913787,-0.4401205,4.2489424
2335,37,15,22,0.4054054054054054,0.5945945945945946,-0.2664644,0.68760663,-0.30317304,4.0373325
2337,37,17,20,0.4594594594594595,0.5405405405405406,-0.3190316,-0.8059185,-0.46532044,3.0322046
2341,37,13,24,0.3513513513513513,0.6486486486486487,0.46691012,5.078202,0.46063757,5.2563553
2343,37,16,21,0.4324324324324324,0.5675675675675675,0.3163424,5.4579015,0.25102386,5.681403
2350,37,26,11,0.7027027027027027,0.2972972972972973,-0.3375317,4.739409,-0.37807387,3.4202385
2351,37,28,9,0.7567567567567568,0.2432432432432432,-0.30068102,3.8603203,-0.4241395,3.7870507
2352,37,21,16,0.5675675675675675,0.4324324324324324,-0.19231674,4.5810676,-0.30402073,3.33126
2354,37,19,18,0.5135135135135135,0.4864864864864865,-0.205137,4.7539735,-0.21988785,6.3715115
2358,37,14,23,0.3783783783783784,0.6216216216216216,0.28988197,6.1482472,0.4565724,5.6783476
2359,37,13,24,0.3513513513513513,0.6486486486486487,0.5294375,5.3461485,0.5059133,5.411328
2360,37,14,23,0.3783783783783784,0.6216216216216216,0.65651107,2.5663786,0.5031525,5.381934
2361,37,15,22,0.4054054054054054,0.5945945945945946,0.28977132,5.4940944,0.3956738,6.1479077
2370,37,21,16,0.5675675675675675,0.4324324324324324,-0.32015735,1.6639767,-0.32989907,1.6905841
2371,37,26,11,0.7027027027027027,0.2972972972972973,-0.47081515,3.7833977,-0.43666875,2.1794133
2372,37,23,14,0.6216216216216216,0.3783783783783784,-0.33247182,4.74454,-0.29418832,6.2122
2373,37,17,20,0.4594594594594595,0.5405405405405406,-0.20892712,4.877726,-0.28104335,6.6644773
2381,37,17,20,0.4594594594594595,0.5405405405405406,0.5951766,3.904263,0.41263083,5.5538144
2382,37,12,25,0.3243243243243243,0.6756756756756757,0.42519307,3.9970353,0.40749732,5.7930913
2386,37,18,19,0.4864864864864865,0.5135135135135135,-0.25163874,-0.78608435,-0.26796672,-0.16679958
2391,37,20,17,0.5405405405405406,0.4594594594594595,-0.17212538,2.5814254,-0.24497998,2.2354338
2392,37,22,15,0.5945945945945946,0.4054054054054054,-0.2888847,1.1028073,-0.30400112,1.6341642
2393,37,23,14,0.6216216216216216,0.3783783783783784,-0.30562848,1.8029672,-0.46312964,1.2568924
2394,37,21,16,0.5675675675675675,0.4324324324324324,-0.28198063,2.579235,-0.40908352,2.4519546
2395,37,23,14,0.6216216216216216,0.3783783783783784,-0.14789724,1.7594426,-0.26431036,2.9041247
2396,37,21,16,0.5675675675675675,0.4324324324324324,-0.25868437,3.5740416,-0.30979356,2.9633322
2397,37,24,13,0.6486486486486487,0.3513513513513513,-0.17329636,4.1690946,-0.31495357,2.967812
2409,37,20,17,0.5405405405405406,0.4594594594594595,0.32305294,2.7586107,0.40058926,5.4936705
2420,37,26,11,0.7027027027027027,0.2972972972972973,-0.29198503,2.7170591,-0.2796521,3.0243793
2424,37,20,17,0.5405405405405406,0.4594594594594595,0.33020294,5.571472,0.42437106,5.5834537
2435,37,22,15,0.5945945945945946,0.4054054054054054,-0.19829147,1.8597889,-0.16728806,4.0935893
2470,37,20,17,0.5405405405405406,0.4594594594594595,-0.15051858,6.792423,-0.2956274,9.997583
2480,37,23,14,0.6216216216216216,0.3783783783783784,-0.3045276,0.95949656,-0.27955073,1.6710473
2483,37,14,23,0.3783783783783784,0.6216216216216216,-0.34217703,-1.1204075,-0.35940468,0.39752132
2484,37,11,26,0.2972972972972973,0.7027027027027027,-0.2801743,-1.1372988,-0.38308483,1.119345
2485,37,11,26,0.2972972972972973,0.7027027027027027,-0.20983583,1.2647696,-0.2727547,2.2624364
2505,37,16,21,0.4324324324324324,0.5675675675675675,-0.38423467,-0.24383049,-0.5246198,0.2922873
2506,37,13,24,0.3513513513513513,0.6486486486486487,-0.39312047,-0.71822286,-0.40403226,0.90319574
2507,37,12,25,0.3243243243243243,0.6756756756756757,-0.29869705,1.224536,-0.35110563,2.1252017
2508,37,12,25,0.3243243243243243,0.6756756756756757,-0.3159212,-0.13944282,-0.38084024,2.616658
2509,37,15,22,0.4054054054054054,0.5945945945945946,-0.36286992,1.8452435,-0.49571428,3.0297484
2510,37,22,15,0.5945945945945946,0.4054054054054054,-0.3738845,4.1508203,-0.5017236,6.1314244
2533,37,24,13,0.6486486486486487,0.3513513513513513,-0.32877427,1.1581455,-0.37496516,-0.3488805
2549,37,16,21,0.4324324324324324,0.5675675675675675,-0.10316272,-4.7853346,-0.2627719,-1.7485499
2553,37,26,11,0.7027027027027027,0.2972972972972973,-0.3445639,5.395551,-0.39023185,2.088642
2554,37,24,13,0.6486486486486487,0.3513513513513513,-0.24802774,6.416294,-0.47006068,4.3277597
2555,37,23,14,0.6216216216216216,0.3783783783783784,-0.3021563,6.464488,-0.30851415,5.6326528
2561,36,19,17,0.5277777777777778,0.4722222222222222,0.31555337,-3.4905252,0.3154893,-2.587458
2574,37,20,17,0.5405405405405406,0.4594594594594595,-0.32870263,6.2417235,-0.33679688,0.6040779
2575,37,23,14,0.6216216216216216,0.3783783783783784,-0.28760338,4.3484473,-0.2754662,1.9709334
2576,37,21,16,0.5675675675675675,0.4324324324324324,-0.2648735,4.5072827,-0.23841254,3.0648885
2578,37,15,22,0.4054054054054054,0.5945945945945946,0.2373237,-2.7042618,0.5036962,13.384606
2582,37,17,20,0.4594594594594595,0.5405405405405406,-0.8264235,4.9218183,-1.671212,6.1438932
2590,37,22,15,0.5945945945945946,0.4054054054054054,-0.32355982,4.180111,-0.31347078,1.7000167
2591,37,25,12,0.6756756756756757,0.3243243243243243,-0.30469957,0.02470105,-0.28747666,1.8973126
2592,37,19,18,0.5135135135135135,0.4864864864864865,-0.29946834,4.7342186,-0.31661925,1.8774892
2596,37,21,16,0.5675675675675675,0.4324324324324324,0.28595158,-1.9906265,0.45535913,-5.860716
2600,37,18,19,0.4864864864864865,0.5135135135135135,-0.7813596,0.6711935,-1.5234096,3.3481553
